time_fs,P_0,P_1,P_2,P_3,P_4,P_5,coherence_l1,classical_P_0,classical_P_1,classical_P_2,classical_P_3,classical_P_4,classical_P_5
56.300000000000004,0.7283258020472222,0.24801755697568095,0.008465665052476272,0.009315259469934353,0.005584053707685689,0.000291662747001376,0.11687422384736171,0.7272843223709656,0.24777481802446827,0.007386750153168487,0.00996581430665392,0.007372717082742031,0.00021557806200140798
56.400000000000006,0.7279986144467828,0.24829333328106487,0.008489682834956722,0.009327886715892622,0.005597829274249912,0.0002926534470539358,0.11680415905157512,0.7269511712561628,0.24805461508881468,0.007409491993359728,0.00997983183273569,0.007388561730746769,0.00021632809818021735
56.5,0.727671821721807,0.24856869123037503,0.008513722697070698,0.00934050852796164,0.005611610166171797,0.0002936456566147034,0.11673418246048463,0.7266184278955367,0.24833398253248937,0.007432257737684463,0.009993843437953252,0.00740440902213697,0.00021707937419926978
56.6,0.727345423341488,0.24884363139972251,0.008537784597927409,0.009353124929131736,0.0056253963568326975,0.00029463937489845345,0.11666429394783731,0.7262860917340423,0.24861292095439416,0.007455047342315597,0.010007849144414842,0.007420258935109553,0.00021783188972347305
56.7,0.7270194187757418,0.24911815436443174,0.008561868496693648,0.009365735942312695,0.0056391878197002004,0.0002956346011206071,0.11659449338757592,0.7259541622173995,0.24889143095260338,0.0074778607634884,0.010021848974152986,0.007436111447937623,0.00021858564441775867
56.800000000000004,0.7266938074952062,0.24939226069904172,0.008585974352593713,0.009378341590334016,0.005652984528327876,0.0002966313344972315,0.1165247806538385,0.7256226387920929,0.24916951312436483,0.007500697957500412,0.010035842949124775,0.007451966538970246,0.00021934063794708217
56.900000000000006,0.7263685889712391,0.24966595097730707,0.008610102124909334,0.009390941895945165,0.0056667864563550155,0.00029762957424503975,0.11645515562095785,0.7252915209053674,0.24944716806610068,0.007523558880711359,0.01004983109121205,0.0074678241866321955,0.00022009686997642367
57.0,0.7260437626759186,0.24993922577219904,0.008634251772979589,0.009403536881815814,0.005680593577506373,0.00029862931958138974,0.11638561816346159,0.7249608080052319,0.24972439637340862,0.007546443489543068,0.01006381342222169,0.007483684369423744,0.0002208543401707881
57.1,0.725719328082041,0.2502120856559067,0.008658423256200835,0.009416126570536101,0.0056944058655919155,0.00029963056972428473,0.11631616815607179,0.7246304995404556,0.2500011986410637,0.007569351740479385,0.01007778996388578,0.007499547065920406,0.00022161304819520562
57.2,0.7253952846631205,0.2504845311998379,0.008682616534026614,0.009428710984616864,0.005708223294506558,0.00030063332389237166,0.1162468054737048,0.7243005949605663,0.25027757546301804,0.007592283590066079,0.010091760737861914,0.007515412254772727,0.0002223729937147321
57.300000000000004,0.7250716318933881,0.25075656297462035,0.008706831565967589,0.009441290146489895,0.005722045838229915,0.0003016375813049416,0.11617752999147084,0.7239710937158517,0.25055352743240383,0.007615238994910773,0.010105725765733346,0.007531279914706036,0.0002231341763944493
57.400000000000006,0.7247483692477904,0.25102818155010276,0.008731068311591463,0.009453864078508185,0.0057358734708260455,0.0003026433411819287,0.11610834158467359,0.7236419952573552,0.25082905514153275,0.007638217911682835,0.010119685069009293,0.007547150024520223,0.0002238965958994652
57.5,0.7244254962019888,0.25129938749535574,0.008755326730522893,0.00946643280294617,0.0057497061664431946,0.00030365060274391005,0.11603924012881063,0.7233132990368791,0.25110415918189816,0.007661220297113314,0.010133638669125112,0.007563022563089499,0.00022466025189491474
57.6,0.7241030122323586,0.25157018137867315,0.008779606782443428,0.009478996341999972,0.005763543899313549,0.0003046593652121051,0.11597022549957237,0.7229850045069786,0.25137884014417583,0.00768424610799484,0.010147586587442544,0.007578897509362168,0.00022542514404595972
57.7,0.7237809168159876,0.25184056376757286,0.008803908427091419,0.009491554717787643,0.0057773866437529795,0.0003056696278083752,0.11590129757284215,0.7226571111209651,0.25165309861822505,0.007707295301181551,0.010161528845249967,0.007594774842360421,0.00022619127201778944
57.800000000000004,0.7234592094306755,0.25211053522879784,0.008828231624261936,0.009504107952349409,0.0057912343741607876,0.00030668138975522294,0.11583245622469615,0.7223296183329029,0.25192693519308995,0.007730367833589001,0.010175465463762577,0.00761065454118006,0.00022695863547562105
57.900000000000006,0.7231378895549333,0.2523800963283175,0.00885257633380671,0.009516656067647912,0.005805087065019458,0.0003076946502757919,0.11576370133140285,0.7220025255976077,0.2522003504570006,0.007753463662194073,0.010189396464122648,0.007626536584990309,0.0002277272340846997
58.0,0.7228169566679814,0.2526492476313285,0.008876942515634038,0.009529199085568452,0.005818944690894412,0.00030870940859386605,0.11569503276942275,0.7216758323706475,0.2524733449973739,0.007776582744034905,0.01020332186739975,0.007642420953033592,0.0002284970675102992
58.1,0.7224964102497493,0.2529179897022559,0.008901330129708717,0.009541737027919226,0.005832807226433756,0.0003097256639338695,0.11562645041540844,0.7213495381083401,0.2527459194008149,0.007799725036210784,0.010217241694590963,0.007658307624625263,0.00022926813541772226
58.2,0.7221762497808745,0.2531863231047539,0.00892573913605196,0.009554269916431567,0.005846674646368027,0.0003107434155208655,0.11555795414620411,0.7210236422677531,0.253018074253118,0.007822890495882091,0.010231155966621113,0.007674196579153423,0.00023004043747230053
58.300000000000004,0.7218564747427012,0.2534542484017076,0.008950169494741322,0.009566797772760188,0.005860546925509955,0.00031176266258055654,0.11548954383884517,0.720698144306701,0.2532898101392679,0.007846079080270189,0.01024506470434299,0.007690087796078674,0.00023081397333939532
58.400000000000006,0.7215370846172801,0.2537217661552333,0.008974621165910622,0.009579320618483414,0.005874424038754209,0.0003127834043392836,0.11542121937055833,0.720373043683746,0.25356112764344063,0.007869290746657353,0.010258967928537565,0.007705981254933895,0.0002315887426843982
58.5,0.7212180788873664,0.25398887692667993,0.008999094109749866,0.009591838475103425,0.005888305961077152,0.0003138056400240254,0.11535298061876116,0.7200483398581973,0.25383202734900506,0.00789252545238669,0.010272865659914242,0.007721876935324034,0.00023236474517273072
58.6,0.72089945703642,0.2542555812766302,0.00902358828650518,0.009604351364046491,0.005902192667536601,0.00031482936886239866,0.11528482746106157,0.719724032290108,0.2541025098385236,0.007915783154862034,0.01028675791911102,0.007737774816925861,0.00023314198046984474
58.7,0.7205812185486035,0.25452187976490126,0.009048103656478708,0.009616859306663207,0.005916084133271574,0.0003158545900826569,0.11521675977525825,0.7194001204402747,0.25437257569375354,0.007939063811547884,0.0103006447266948,0.00775367487948776,0.00023392044824122382
58.800000000000004,0.7202633629087817,0.25478777295054605,0.009072640180028567,0.009629362324228731,0.005929980333502051,0.0003168813029136902,0.11514877743933968,0.7190766037702393,0.2546422254956482,0.007962367379969316,0.010314526103161494,0.007769577102829511,0.00023470014815238236
58.900000000000006,0.7199458896025209,0.25505326139185436,0.009097197817568748,0.00964186043794302,0.005943881243528731,0.00031790950658502486,0.11508088033148438,0.7187534817422829,0.2549114598243577,0.007985693817711886,0.010328402068936373,0.007785481466842047,0.00023548107986886635
59.0,0.7196287981160875,0.2553183456463536,0.009121776529569046,0.009654353668931059,0.005957786838732783,0.0003189392003268226,0.11501306833006028,0.7184307538194302,0.25518027925923065,0.008009043082421572,0.010342272644374173,0.007801387951487262,0.00023626324305625414
59.1,0.7193120879364471,0.2555830262708101,0.009146376276554995,0.0096668420382431,0.005971697094575616,0.00031997038336988053,0.11494534131362485,0.7181084194654433,0.25544868437881457,0.008032415131804645,0.01035613784975937,0.007817296536797776,0.00023704663738015604
59.2,0.7189957585512637,0.2558473038212301,0.009170997019107771,0.009679325566854892,0.005985611986598625,0.0003210030549456303,0.11487769916092444,0.7177864781448255,0.25571667576085766,0.008055809923627644,0.010369997705306389,0.00783320720287671,0.00023783126250621529
