time_fs,ground_population,"electron_(0, 0)","electron_(0, 1)","electron_(0, 2)","electron_(1, 0)","electron_(1, 1)","electron_(1, 2)","hole_(0, 0)","hole_(0, 1)","hole_(0, 2)","hole_(1, 0)","hole_(1, 1)","hole_(1, 2)","exciton_(0, 0)","exciton_(0, 1)","exciton_(0, 2)","exciton_(1, 0)","exciton_(1, 1)","exciton_(1, 2)"
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6.012024048096192,0.014395382264413567,0.4525610625639619,0.25029404247392845,0.09338929744755373,0.025371932135284478,0.15567338288713103,0.008314900227726404,0.6172300307554177,0.06938002948758545,0.08798521582548578,0.032489170720398364,0.16268209494456887,0.015838076002129973,0.3954788208138801,0.027693454827296553,0.08683762889064826,0.01958990195873923,0.15209334816645306,0.004663360975455341
12.024048096192384,0.02895203985703446,0.3592961380124409,0.04603924510161583,0.5051922698450698,0.006413325229323395,0.04046349602014655,0.013643485934368555,0.3071540749904827,0.056928617687853844,0.49506762093183426,0.02100969228557826,0.04987478270393469,0.041013171543281296,0.28114833262067,0.015444416764761168,0.48602943725439696,0.004476197880817379,0.03918847263781197,0.010830606824692019
18.03607214428858,0.04280239854408016,0.27518913213363183,0.1711076954782368,0.3854066654102134,0.021158946910252892,0.09920440365235232,0.005130757871232217,0.3835620754745891,0.025426260373759217,0.3673164298895646,0.027331822428409088,0.10997718554194331,0.04358382774765413,0.21337206045443025,0.013579286610623608,0.3526840348965782,0.020203987878448668,0.09700107192559984,0.0011680631334065282
24.04809619238477,0.05648453692860527,0.6439937061541676,0.09545766954960165,0.11050572907956945,0.01315060549905505,0.07211536935164307,0.008292383437357949,0.6326318809114284,0.07448908929105921,0.08882173062023112,0.010738029513995198,0.09433183576296005,0.04250289697172065,0.561144460638182,0.045047147128187116,0.07046728676744508,0.008408374925697529,0.07075237632545486,0.002409067305139781
30.06012024048096,0.06783640372044435,0.5661346453272189,0.18712761756533647,0.11329764176995238,0.008140103336314927,0.04402921773562816,0.013434370545104435,0.6991089633332823,0.03187703863790991,0.08014395784111282,0.022475398396659314,0.06967021779326069,0.028888020277330215,0.49203293670230164,0.009208201786384904,0.049827424716930094,0.0036507768620601695,0.04329639374337767,0.0098136104853844
36.07214428857716,0.08014810961953914,0.4649143718507663,0.052843561191712636,0.21716931998477984,0.01111738397518872,0.1719656952535823,0.001841558124430729,0.48821324929110643,0.030461560344815574,0.17489161485375274,0.02346736843835139,0.19839116068538332,0.004426936767051074,0.3919489511474751,0.00166223561117577,0.14017244519379107,0.009946692392099865,0.1688995781697971,0.000525177561411406
42.08416833667335,0.09115755847250091,0.2692798225234361,0.1828360920012689,0.4412573345962441,0.002060069506271111,0.004275206960611781,0.00913391593966676,0.37307279671736227,0.08897328831038818,0.3912304194498959,0.002798485451269205,0.041341845135816666,0.011425606462766556,0.18945155608973027,0.0312052164142911,0.34651258896978954,4.536369178790359e-05,0.002543252359441461,0.005974017424397092
48.09619238476954,0.1027187971290098,0.3724495325160391,0.1225793942135783,0.2537451083804957,0.029708204903793098,0.11316518648987586,0.005633776367207804,0.4029342244694921,0.06861000685228048,0.19734189634427254,0.03749387681809673,0.17077890260337378,0.020122295783474218,0.2646594912651981,0.031126854663720494,0.15155187202369963,0.023047959129932277,0.11064716518686687,1.6257342138790515e-05
54.10821643286573,0.11261294100137316,0.4710931741039791,0.11296084022418076,0.28330318899471435,0.007859208098612291,0.010749601639868728,0.0014210459372711733,0.50396752571316,0.027010056330636568,0.24663148013739924,0.03039291591015323,0.05000362179424754,0.029381459113029865,0.37329918645755406,0.013499198277965946,0.190246361224753,0.007276933085553569,0.0089568817327423,0.0001639878401418294
60.12024048096192,0.12338835189647587,0.40304301786931784,0.143010134950529,0.17445841399472062,0.02173541080380794,0.1276888908010031,0.006675779684145259,0.45375951248712165,0.027860277497934537,0.15733660115124992,0.026417666381329356,0.17757894848414274,0.033658642101745545,0.2943081992567481,0.018980920987269556,0.08218508147420449,0.017297313406928933,0.12387193828821341,0.003170673703363685
66.13226452905812,0.13249505543725904,0.4394659293160328,0.1156895567919308,0.22048113435746028,0.008245813698394947,0.07838947708301101,0.005233033315910839,0.47813807391737145,0.008206994414818616,0.2102798524414939,0.01283391738340319,0.137631662847042,0.020414443558611464,0.35510297379979616,0.004307339757597639,0.13298356963182395,0.003988066143441155,0.07696320309532613,0.0018967565306444128
72.14428857715431,0.1429206610306019,0.40085853273215766,0.12768864200312052,0.26845133872270643,0.010676514285725226,0.03909556298461639,0.010308748241071638,0.40678568509061275,0.05420796839328881,0.2344169907551943,0.027891839858743595,0.10713412069860762,0.026642734172950794,0.2973293701720079,0.013640009598899518,0.1677687638752587,0.009604485445551002,0.03707292866023651,0.009203769359377782
78.1563126252505,0.15268552948594577,0.34854571376865934,0.11349427489428725,0.2608003524436321,0.016504280529799045,0.09670123580828772,0.011268613069388637,0.3019619819864716,0.09962636833193397,0.24076910099451398,0.02098113410670494,0.1738133113482164,0.010162573746213106,0.23036651796528684,0.02948757878755086,0.17267391524656953,0.010032462073915076,0.0950145056773579,0.006036577886294425
84.1683366733467,0.1628990699081601,0.30577814532533537,0.13186542808313392,0.37727138940562616,0.004088520143689417,0.009329948900779964,0.008767498233274943,0.3225106233328638,0.04172893786540769,0.36370630882178984,0.005658042932385533,0.08164655645031994,0.02185046068907306,0.20490237169068737,0.0033969434883659665,0.29223840422197095,9.143749424501274e-05,0.008274929331265682,0.004262566096026261
90.18036072144288,0.17227237785558144,0.4305650531206647,0.08551595771997371,0.13236192077018444,0.014802098892108125,0.15676672532190258,0.0077158663195846895,0.3832256952337276,0.01596946734360607,0.15152584607826453,0.020683721541147754,0.22725102437240746,0.029071867575264844,0.33554802966415836,0.007254891352392362,0.06936621351896483,0.013544821148518627,0.15468151583572237,0.005389566932355016
96.19238476953907,0.1822410643660778,0.5033519156434082,0.15950659474682805,0.1391852612163617,0.00450143325706615,0.006213750969286819,0.004999979800970961,0.4969563809448605,0.03220113668082486,0.16001866220158897,0.013031574148728617,0.08525818016392571,0.030293001493993305,0.40165974364845786,0.022137632524062548,0.07503015186094805,0.00021123520841418163,0.005031339502094303,0.0014443163086002488
102.20440881763527,0.19132548943478664,0.4634154354122379,0.09678279720682069,0.13150457999045823,0.022395053383805635,0.08756714889023832,0.007009495681652403,0.4048872899570882,0.020060813599608956,0.13775284174537603,0.02143404110991036,0.18158028143522797,0.04295924271800156,0.36662986962291716,0.010205866544716986,0.07541860546090876,0.014360996906797693,0.08608888898257776,0.00042605158556353195
108.21643286573146,0.2015747484912253,0.21425684543637477,0.13596457622020436,0.39015516727963995,0.007679866789861791,0.04436437298969613,0.006004422792997385,0.19591040653935793,0.05994764192623866,0.38313438781000225,0.011952441880990412,0.11593272724168797,0.0315476461104971,0.1466422764361698,0.021432448767486414,0.3214221973247645,0.0066284829443982686,0.04232520252231045,0.0032395185042331837
114.22845691382766,0.21165510908274152,0.27990235923767814,0.08093397672030349,0.34220344045462564,0.009708823506638247,0.06815011009743842,0.007446180900574429,0.19908987273270404,0.06538042729291561,0.35004982726286965,0.01607946966673356,0.15126942527659643,0.006475868685439106,0.18734999913739503,0.015287054667197536,0.29690685255221844,0.006394165821829861,0.0664883317852565,0.0036102825991626906
120.24048096192384,0.22173493249353887,0.4390221092037267,0.1394409340603842,0.07999846249314027,0.019545202980053317,0.09395422074303891,0.006304138026117401,0.4707365459036098,0.02255158143149273,0.07655948014644115,0.02891987060734738,0.17490042374910034,0.004597165668469356,0.38085322795048165,0.0014672680143663973,0.026815880715988973,0.012306437850630982,0.09185805408599035,0.0011587808925427787
126.25250501002003,0.2308767538455003,0.604279276177229,0.10165236394128083,0.046398993594780544,0.004097706720041343,0.009199856053634624,0.003495049667532829,0.565064513430484,0.053408931214106864,0.04949920776152353,0.011870574690679803,0.07591398433409641,0.01336603472360847,0.5448190715530801,0.033347431920211064,0.002159222779074736,0.0023345490953348928,0.007673770875485173,0.000983371288222973
132.26452905811624,0.2410282319672331,0.2897493075020674,0.1494036926863726,0.1757280161494691,0.0241731728328973,0.11348373988491642,0.006433838977043503,0.3273479144301341,0.03381915705609563,0.1644599046980458,0.029539921647685846,0.17622770266848173,0.02757716753232323,0.23528669870236657,0.015602540118474372,0.12573415749983802,0.01755503520810308,0.11106557359692658,0.0005806419539992793
138.27655310621242,0.25065916823844125,0.2236935452730247,0.06012065956848973,0.44315178448325243,0.00509126677668143,0.010066584306238078,0.0072169913538718666,0.19744329478763165,0.016503393234079945,0.39729913483854823,0.017030715188158414,0.0655717052782043,0.055492588434935645,0.17621631842095797,0.006729975182320002,0.37371809442332476,0.00025380962733507323,0.007551802794521902,0.002964732830304719
144.28857715430863,0.2608920296672068,0.20857664688673283,0.1680673978439185,0.23625753946542008,0.0128494579796236,0.10739837313792759,0.005958555019170038,0.2824741995713919,0.057689019137347496,0.20571097451119416,0.027179179047414435,0.14323387955234912,0.022820718513095504,0.1722498754463823,0.031459614426948015,0.1846882377317568,0.010849171241143821,0.1032679568956337,0.004032597629023562
150.30060120240483,0.270548893862426,0.5465802293078631,0.04256174239613931,0.10082279644623778,0.009908445431035924,0.024313405221813345,0.005264487334484144,0.5354647858123137,0.05518142572686975,0.04904734043868694,0.0102321177635813,0.0695644041232466,0.009961032272875288,0.5088207232618449,0.008162341761233021,0.03786079536466282,0.004217128292759031,0.022585662662221062,0.0004039861133160108
156.312625250501,0.2793671651098368,0.36459730019516245,0.1821868817981261,0.09679057517790517,0.010251939039221034,0.05876373104970572,0.00804240763004233,0.5383230668492537,0.029664410689028645,0.037745285473140315,0.014703909455565354,0.09757276759420881,0.0026233948289659387,0.3330482893762754,0.006294521313844875,0.02685682573934917,0.0019837298169118464,0.05519433013047356,0.0010135910775651966
162.3246492985972,0.2881041992442015,0.3063537151495387,0.03836896928300763,0.25077506601511707,0.014666290494048809,0.09077828933669582,0.010953470477390186,0.32769393087788073,0.05093156627055032,0.17330045661127846,0.026215147143300074,0.11592037376120774,0.017834326091580845,0.26175523663349587,0.008588158491153354,0.1640504786338929,0.013283463942466375,0.08671458657987076,0.008334318251743892
168.3366733466934,0.2968197396733366,0.16951793652394825,0.14898673164441498,0.3515898594891989,0.008233961657071836,0.01809948789057285,0.006752283121456177,0.3120020733009036,0.039253432098069724,0.25604219920784954,0.011253694300795897,0.05142265597152893,0.033206205447515236,0.12956360294674402,0.011028853182500159,0.2520959988455721,0.005939799644124406,0.015102128574410527,0.0018932346186033037
174.34869739478958,0.30524777660708213,0.3208292974557595,0.05451895375043905,0.20973032809232434,0.02633052085902254,0.07263544241764693,0.010707680817725112,0.3995307537089695,0.03054722042769103,0.08958518352449378,0.021708703440680325,0.10890192835388175,0.044478433937201155,0.29053675317886857,0.013796604930659128,0.08705633939108494,0.01768872307163186,0.06921285890778131,0.001998254689763284
180.36072144288576,0.3125515126501526,0.2906753785324174,0.16059458738650578,0.21800124909959448,0.002343282368574175,0.0031536853174063658,0.012680304645348653,0.44718239946543437,0.03438796459445527,0.12906014270429425,0.014537554785773893,0.028724524554966886,0.03355590124492218,0.23960488305693128,0.01872877058736393,0.12484259684197403,0.0004239557916912482,4.477534276874753e-05,0.009238364662337227
186.37274549098197,0.32106984894105084,0.33473641273856375,0.052458007250611706,0.1588539547662899,0.012575642299192826,0.11407851981342719,0.0062276141908633766,0.4413377672408884,0.01096386754818383,0.050551012876331534,0.019617656447920316,0.13649652627491243,0.019963320670712235,0.3081719771075811,0.002333794467019719,0.04714856697227999,0.008301101638308607,0.11086881014171192,0.001994192341697021
192.38476953907815,0.3277994681225048,0.23916904083385454,0.15642293826354015,0.232319148321913,0.006445989467200308,0.029032213760324253,0.00881120123066225,0.4326903464498082,0.034838453385595484,0.1360382495953222,0.003953748733317056,0.0569439783023484,0.007735755411103137,0.2010009386728958,0.00664384922191998,0.13365086821745623,0.0011744262208692052,0.026788868381018575,0.0029345962498418835
198.39679358717436,0.33583020003782227,0.2872173590032672,0.08476278911676455,0.23249837184297195,0.00915949466609349,0.04634828814428263,0.004183497188796981,0.3435625384898417,0.08899023764708273,0.12631751684820525,0.020447135280703542,0.08005780543964454,0.004794566256699051,0.2216692176813956,0.028485499249024784,0.12168362566025995,0.006493088203030973,0.04494097889233652,0.00011167408147396172
204.40881763527054,0.3428694218831813,0.2591889108466934,0.0921498818112577,0.2487382183626979,0.013088502778543442,0.03930019122386066,0.004664873093764749,0.3292626156467405,0.04804865706171599,0.15682919491076522,0.02998231347256366,0.06982569310068652,0.02318210392434595,0.19715279425447582,0.012891901908209165,0.15087459206887727,0.008776248053999429,0.036942414487660113,0.0007044521859949225
210.42084168336672,0.35095554336961565,0.22821608655135026,0.12092631748660815,0.2513683579846909,0.007772992639729878,0.03418391667270395,0.006576785295300201,0.345214414594526,0.017640365712651165,0.17554438407001605,0.012500445722320893,0.06548335248617958,0.03266149404468969,0.1840295517243659,0.016109923249369107,0.16762507255857145,0.0016759773499602103,0.03287110673666738,0.0013925649755414673
216.43286573146293,0.3576639839647409,0.34064842537416984,0.08999549890736819,0.09551453304331665,0.010946494708721955,0.10231937336863958,0.0029116906330418166,0.39330055460803753,0.0223214522581571,0.0543424579078096,0.01617012892238017,0.1255717526575799,0.030629669681293766,0.2917890050392714,0.012861577373870704,0.04008396770869246,0.008703426301078634,0.10042552164737886,0.00010421996787394496
222.4448897795591,0.36607857434219665,0.38153640042048054,0.1178397979793786,0.11904649406267095,0.0029018114223500467,0.004543932547424227,0.008052989225498004,0.4627714559662857,0.011918263459756863,0.082893538968177,0.025655519530035944,0.03136633028445178,0.01931631744909508,0.3263520260403186,0.003787983776854667,0.06901421121913749,0.00038285765533216105,0.0010765449517388904,0.00500803052153597
228.4569138276553,0.3730351149198069,0.3168555411057704,0.08141771363724544,0.11944543503312802,0.020787922863742477,0.07561622960815592,0.01284204283214991,0.31540848404755484,0.05978025324376854,0.09392662869644934,0.024846258435550977,0.11780537037163075,0.01519789028523768,0.2585947337417557,0.017559633741134895,0.08156490497387264,0.011408941942974479,0.07286733273765927,0.004718589714897556
234.4689378757515,0.38138024161518563,0.1479235725192635,0.12574137285548295,0.31529108899520686,0.0059342523550049734,0.016048475657465238,0.007680996002390014,0.19670404596587598,0.062496263309036404,0.2882480453693425,0.009589363363574554,0.0539315178851049,0.007650522491879183,0.08658458088143745,0.012084937068745794,0.2686245816735396,0.004199907474522622,0.013159167208575621,0.003456807176028843
240.48096192384767,0.38901381739932095,0.28388089235459196,0.03999826820505206,0.19359009069181232,0.011184325449527563,0.0749493453032673,0.007383260596427185,0.2553927997525155,0.026152041460951653,0.183277778948873,0.019688034936767435,0.10939867746668047,0.017076850034890317,0.23651489964275996,0.0019392026502526973,0.15660729561219597,0.009692734935611172,0.07021355579765795,0.0030136018121522537
246.49298597194388,0.3963088036787782,0.3366223505239578,0.1657501616389307,0.04338834949458732,0.009636196177228948,0.038307387899086,0.009986750587430452,0.39092899176029533,0.026351708652601658,0.03957597075375209,0.017676613108194468,0.10082226071705573,0.028335651329321924,0.26405584536055093,0.01871881826780442,0.005195269108647537,0.0022721566086830137,0.034091435125323546,0.002823253118586742
252.50501002004006,0.4029785297455512,0.46474318089325484,0.0507179252411751,0.03691318696147451,0.010128833029489206,0.02737072760934162,0.0071476165197129635,0.39498899369986745,0.025385471294623548,0.0443315870849605,0.009050053289673442,0.0890397029396329,0.03422566194569043,0.38791735181223097,0.0057177657519140645,0.0059018552038550606,0.0046447498251282636,0.023658356136512817,0.0011609111279626333
258.51703406813624,0.4100441063938598,0.1913542963759753,0.12357794205572083,0.17704165588806461,0.006966954004910301,0.08432704633179229,0.0066879989496761326,0.20922151460203026,0.01606814893810516,0.1743362736018625,0.010211138831142623,0.14048723601039206,0.039631581622606805,0.125986166995105,0.00615077609470074,0.1393195157870566,0.004486606329554676,0.07674901700992319,0.0023584660241430895
264.5290581162325,0.41680895695732567,0.1908144734069833,0.06556233177994976,0.2996032673985064,0.006606320937539121,0.009535760771930132,0.011068888747764875,0.11749238796078164,0.0520474752142207,0.2949565085556409,0.010406143344395385,0.07512045097021863,0.03316807699741633,0.10098443874426583,0.013824123988547493,0.2573955862132395,5.595980051874268e-05,0.005335024365774054,0.005147420004711934
270.54108216432866,0.42340118779573677,0.22379763788415866,0.12291693016800558,0.12391859093415915,0.015410678886816397,0.08520047013555203,0.005354504195570653,0.21565607584492025,0.05355784806549057,0.13279719207458537,0.022048268679106694,0.1466875472116992,0.005851880328460443,0.1361039715443272,0.005328485504373113,0.08320842863724075,0.010678315056591982,0.07811345016330572,0.0011322500313360251
276.55310621242484,0.4298398262424094,0.42971617635921744,0.06472899801616956,0.05995561296462124,0.00578989995717727,0.006246921982950377,0.0037225644774539937,0.3855453432228466,0.02053545487664945,0.07087579364504788,0.0077824979754059585,0.08101348558328078,0.004407598454359166,0.3670933704142686,0.012048149366202217,0.01972490326431689,0.002429208412786676,0.002783216951018796,0.00011704157958927651
282.5651302605211,0.4353661942826456,0.27976795309621233,0.13408231815721983,0.06374073047787758,0.01631896924140855,0.06257468493360291,0.008149149811032527,0.2790099446770704,0.031780801614905305,0.07881470244509484,0.015169036180986327,0.146093704088059,0.013765616711237856,0.19298258852605107,0.01106096061851876,0.01896319130452735,0.008281320410960722,0.05771877762520537,0.0008505985009691072
288.57715430861725,0.4412305817954114,0.23391574803273302,0.06422564616452874,0.20770268413308424,0.0064084333315448236,0.0427892422020071,0.0037276643406899757,0.15300340756301703,0.023035426286699585,0.2101920917251668,0.01858368677148136,0.12352447186071872,0.03043033399750434,0.12859154684793955,0.005836511969804,0.16022987676923195,0.0030628643737358927,0.03839649138921468,0.00019282008415307772
294.58917835671343,0.4470140650571815,0.17548786726639362,0.1192132786864331,0.2104242097303137,0.009902353671666721,0.031974024356838826,0.005984201231171846,0.15498972918043397,0.021806526287722627,0.2064304520658235,0.01877415653438037,0.10589094211650528,0.04509412875795211,0.09184213024965351,0.014393299245844034,0.16075120545217728,0.008107253214797374,0.029155824604644404,0.0035315058175189613
300.60120240480967,0.45282033517722825,0.27969307847654834,0.09014743391641677,0.1126792483394017,0.013406092830414681,0.043542086672410885,0.0077117245875788715,0.22128037638625156,0.05362874051274153,0.10647633264884465,0.009353889629729177,0.13657629703849924,0.019864028606705116,0.17987967609526678,0.025183636136482796,0.0580229579959537,0.004291389451662642,0.03981525041755155,0.00019441339816344465
306.6132264529058,0.4579635345217856,0.2896312504712304,0.11717741449252214,0.11580053976224479,0.006237488111337624,0.007639088788135877,0.0055506838527431095,0.28509021449271454,0.02479769949920917,0.12629923726167455,0.01108072972711749,0.08736423113186167,0.007404353365636562,0.19710011321781806,0.0034144979263594543,0.07033654052278879,6.221749475428893e-05,0.004174732484894182,5.93534089055151e-05
312.625250501002,0.4633512615366729,0.28711203115540607,0.057743970648854184,0.08724516641705682,0.008716948074788643,0.0885034706750412,0.007327151492179813,0.2451278606762136,0.02062737381408449,0.08393966662822136,0.022551583115195492,0.15812846797411248,0.006273786255499342,0.20146411018932836,0.0006496641218019202,0.0317481627455248,0.007292670586120385,0.08606277659668973,0.0043872052616351805
318.6372745490982,0.46835608502225534,0.21646357832869617,0.12780458748482687,0.16647281383507595,0.005945071732168884,0.005816756072858543,0.009141107524117578,0.21320737720973565,0.056957624642495985,0.1621682455396784,0.004910177482912848,0.08426983330556954,0.01013065679735154,0.11285294247503076,0.011210206713939396,0.11690268832158078,3.970297864974734e-05,0.0033496486653189035,0.0013876362043269358
324.6492985971944,0.473474725710085,0.2525737896187529,0.06403348659051364,0.13999184293815808,0.014112874501507952,0.047382353436653764,0.008430927204328038,0.20691517991677555,0.03756190648417582,0.10597225493467734,0.017429774563927317,0.12885212239818997,0.02979403599216839,0.1505770937569578,0.009734636412557349,0.07271987762758322,0.008001702601888875,0.04339748629493131,0.0013948508454658698
330.66132264529057,0.4784125818990646,0.207761114673161,0.11867982855360733,0.1642897515034062,0.005859688887626666,0.015150427871069657,0.009846606612063921,0.21107178181815478,0.020650708426600314,0.15114225152710017,0.019336735314480748,0.08490515153806245,0.034480789476536225,0.12449372127733772,0.01564626139524876,0.1141845804792758,0.003342538970420244,0.012933313221299706,0.0066616519085341734
336.6733466933868,0.48397061179380374,0.2495211376178816,0.0659577678477789,0.13779776391824794,0.007390544686680818,0.04603077702440349,0.009331397111202972,0.23258737251417902,0.018538106233301963,0.1119147065665182,0.012961273229846764,0.10689492721015167,0.033133002452198065,0.16126391029872436,0.0005932096298678248,0.07926967214773678,0.0020369701190129587,0.04107704858414741,0.005305485633222241
342.685370741483,0.48868366981701244,0.25150296096503716,0.11641378282477029,0.07109871252801835,0.011481830604457892,0.05595436366411597,0.0048646795965872755,0.30864608301935276,0.010227758494265566,0.05326641544625052,0.011002369711197602,0.1089725507924987,0.01920115271942176,0.19682862295323153,0.001719903882822365,0.03105386151103061,0.006194578995250257,0.052172054468982654,0.00028932235957462713
348.69739478957916,0.49428195566986305,0.3209397122404679,0.06187993909571137,0.1043476706750588,0.004252705159088563,0.011482035225913845,0.0028159819338959956,0.30427650824775043,0.04379044422009991,0.07941067704137082,0.014859509993355176,0.055120965881075554,0.008259938946484559,0.2513968956185086,0.008196512167483981,0.057655079624275254,0.0022996203764869753,0.0063135256728977015,0.000892292857926449
354.70941883767534,0.4995439475034607,0.19943503854068018,0.11608907682210264,0.11696026131378608,0.017764903651342336,0.044649669655065234,0.005557102513562311,0.20673946519334807,0.06495078471804062,0.10306515888263008,0.021847090502250904,0.09397255366652475,0.009880999533744337,0.12500460121231602,0.018952233998269966,0.08831113861264822,0.010604619183087463,0.04019331584848106,0.0005218260227663075
360.7214428857715,0.5058754836113283,0.15804004158173185,0.09300282490134984,0.22736218616897386,0.004098573643915604,0.006728075194933052,0.004892814897767078,0.18580424625432285,0.0378403551279043,0.2074040538160608,0.007053717296028426,0.03248916480672096,0.023532979087633937,0.10482514467124912,0.015979133647952757,0.1938672433554231,0.0003748490907083454,0.001579613184433568,0.0019600317296779622
366.7334669338677,0.5113449836009634,0.22578462473247576,0.08494667037709913,0.09343173802611877,0.00675368105326275,0.0750246196548251,0.002713682555254528,0.24845912407608328,0.02375131457962802,0.08787776580124033,0.010586963227237645,0.0912918972732914,0.026687951441555377,0.1929192832858551,0.016153482936245668,0.07988154411200794,0.005475376917703845,0.06912745085749439,0.0014285113263545314
372.74549098196394,0.5178897177847777,0.31900015279982946,0.11303290767939037,0.025658051640374463,0.005160683327714457,0.013713289886822145,0.0055451968810908605,0.37665007699093855,0.011237244399877541,0.012176136603261145,0.012321634270786903,0.030043785376436663,0.039681404573920886,0.273166795870092,0.004452149066933729,0.00858282985964469,0.0006809417750930261,0.008811244637780774,0.0012443730059264256
378.7575150300601,0.5229313765279571,0.3287509303413876,0.06637862416654443,0.030270271561683416,0.007615136888552072,0.03669748916746422,0.007356171346410586,0.3509669257444513,0.010004120218115838,0.022617709942555343,0.011101589124941837,0.054655694532380165,0.02772258390959783,0.29885816631079865,0.0052167039330405,0.015877766142946313,0.0016217482976444086,0.0333258040014584,0.0015657033343987102
384.7695390781563,0.5293410177665714,0.13612820911362922,0.10565322648172787,0.1730685278137043,0.007823975973882683,0.04276220469067191,0.00522283815981198,0.18662156158460066,0.051335222167851115,0.1624270100711302,0.012378773582860539,0.04435847930777087,0.013537935519214533,0.09233855798919138,0.010454118077712269,0.1513247612240976,0.006970253096479535,0.03656230627485387,0.0013103858494323687
390.7815631262525,0.5348087631584365,0.1767406834892153,0.04391077124042403,0.21393381120736404,0.004770159023486288,0.021045612539531237,0.00479019934154208,0.1527095817039602,0.06659268194870123,0.20323653398824645,0.011309955917426768,0.02829469601071217,0.0030477872725162038,0.11329988417506834,0.004627156362800216,0.18817598434271585,0.002172187693905663,0.017376436468807193,0.0005103395667056308
396.7935871743487,0.5405038149368995,0.18290229293832358,0.14200486349060878,0.06694452365119957,0.01475331118709103,0.04596418095636431,0.006927012839512468,0.26999035844050423,0.031579765708194506,0.05932424698871722,0.025781612408153277,0.06232150955063134,0.01049869196689922,0.14048542897510904,0.013938469817047378,0.0405259208898271,0.009729896314967897,0.04253320184590907,0.0024236354972991103
402.8056112224449,0.5452499355741378,0.36750770723557025,0.026646027617538454,0.050982304186443124,0.0013090995205357642,0.005271476788127592,0.0030334490776460824,0.3571165031801337,0.015515708996630722,0.03279842943742725,0.00840275754297772,0.01472237211654306,0.026194293152148756,0.32589069158664435,0.009134537418630935,0.010819589473202097,0.00015085621253596324,0.0009681104370986769,0.0015175686788746834
408.8176352705411,0.550271858163172,0.1581632269018028,0.14892411324887486,0.07014393704659706,0.009610253488512218,0.0590620774456166,0.003824533705423812,0.26277325711920335,0.007223180670149147,0.058761102763583484,0.014589206441587467,0.07803747352654322,0.02834392131576065,0.10821199086486365,0.0013399966036461504,0.02799682365192632,0.006040685513303527,0.05671256348158911,0.0005743311213771342
414.82965931863725,0.5544449940419928,0.1957409460017827,0.03721036806199758,0.18939642715047184,0.002877018019035954,0.014347667059700874,0.005982579665017425,0.18404999540844574,0.013274427543055032,0.15763785799730892,0.01666771715738099,0.03521482151966912,0.03871018633214664,0.12942162279040534,0.001173219880856959,0.1239107560521111,0.0004215693905661785,0.011588837940700595,0.0039629181433614505
420.84168336673343,0.5589557195448583,0.10942728082141684,0.13960567956555528,0.14865495627330919,0.006266141298118412,0.035320752967520457,0.0017694695292205269,0.17328925194569053,0.04009547471580146,0.13304746112228852,0.01542267018753259,0.0617077217734609,0.01748170071036672,0.04453157285505299,0.01238331175757753,0.095000450244341,0.004774527699764641,0.033028047592050115,0.0005522075002096512
426.8537074148296,0.5632139554710103,0.2599839426824049,0.03866430598990287,0.10748827047979738,0.006419709018996602,0.021762299825575433,0.0024675165323113702,0.23818922047252805,0.04073302426942548,0.08849857986051829,0.0075001575480709085,0.05558763819575059,0.0062774241826951795,0.18275690816074566,0.009022209337877663,0.042827513894001024,0.0036203256085799588,0.018667047302507535,0.00030208849563370937
432.86573146292585,0.5665972548277722,0.1817401563460024,0.1307922330747282,0.09134410983535496,0.005527358478756032,0.016957762883810262,0.007041124553574744,0.25115411202945637,0.03022888371322361,0.08501636960693254,0.008857495395205629,0.048927454402339185,0.009218430025069248,0.1184782663029155,0.005525416370129335,0.034106677981872696,0.000876136257984887,0.014441074542935764,0.0038898618212401207
438.87775551102203,0.5704919855338935,0.2166152625425558,0.04014489911659063,0.10743209921014378,0.004315937282665194,0.05911544553007289,0.0018843707840769765,0.17981394079748877,0.0305817325376311,0.0974725104816588,0.013939080720486509,0.09062901290806714,0.01707173702077297,0.13297900277016353,0.0022894599686568828,0.03946589407367189,0.00393545531999638,0.054132642616824586,0.0009997236891005458
