time_fs,P_0,P_1,P_2,P_3,P_4,P_5,coherence_l1,classical_P_0,classical_P_1,classical_P_2,classical_P_3,classical_P_4,classical_P_5
2.4000000000000004,0.9785481692384723,0.020484074558114993,7.385649228485434e-05,0.0008142662938441933,7.896691436298127e-05,6.665029206582762e-07,0.3218974427179904,0.9958899662486957,0.003830794976631543,1.0893968502738463e-06,0.00016093134515929606,0.00011710197641817562,1.1605624522117229e-07
2.5,0.9789342200201953,0.020077685434476668,8.115850522447993e-05,0.0008264851050944854,7.969990955658812e-05,7.510254525525668e-07,0.3152630244286755,0.995719402558542,0.003989680364194453,1.1819150332893768e-06,0.00016760992457318466,0.00012199932081726953,1.2591683988795573e-07
2.6,0.9794536468865531,0.019542798159922676,8.840476036348598e-05,0.0008342204977553228,8.009015240325741e-05,8.39543002115883e-07,0.3071496684323214,0.9955488937225185,0.0041485074423179055,1.278190381565178e-06,0.00017428637258580013,0.00012689809378505328,1.3617841107526928e-07
2.7,0.9800864512155925,0.018899338227584675,9.551004095467848e-05,0.0008375883523476662,8.018068057347646e-05,9.314829470463043e-07,0.2976465997733703,0.9953784397218428,0.004307276231278746,1.3782214024829256e-06,0.000180960691494705,0.00013179829313935738,1.468408416798826e-07
2.8000000000000003,0.9808105984509838,0.018169191719959094,0.00010239362859604634,0.000836769500507938,8.002048923695055e-05,1.0262107162183936e-06,0.28685528130149374,0.995208040537739,0.00446598675134679,1.4820066039450426e-06,0.00018763288359490332,0.0001366999167005551,1.5790401463284363e-07
2.9000000000000004,0.9816025942156428,0.017375633190158928,0.00010898172112406071,0.0008320045705539455,7.966326230106859e-05,1.1230402192400815e-06,0.27489041491610317,0.9950376961514376,0.004624639022784841,1.5895444943745203e-06,0.0001943029511788435,0.0001416029622915604,1.693678128994717e-07
3.0,0.9824380771411243,0.01654273784431124,0.00011520967972426304,0.0008235880449417008,7.916604428765118e-05,1.2212456109502995e-06,0.2618815244746414,0.9948674065441749,0.004783233065848675,1.7008335827147456e-06,0.00020097089653642084,0.00014650742773782464,1.812321194793513e-07
3.1,0.9832924140507181,0.015694792297448378,0.00012102403795198894,0.0008118616560366396,7.858788365295703e-05,1.3200741920905587e-06,0.24797548000651765,0.9946971716971947,0.004941768900787057,1.8158723784293252e-06,0.00020763672195498066,0.00015141331086733376,1.9349681740632533e-07
3.2,0.9841412835097243,0.014855717786573767,0.00012638421252369545,0.0007972072530337996,7.798847792480769e-05,1.4187602197920278e-06,0.23334056849917956,0.9945269915917471,0.005100246547841738,1.934659391501907e-06,0.00021430042971932081,0.00015632060951060558,2.0616178974848862e-07
3.3000000000000003,0.9849612344480297,0.014048519021299674,0.00013126386458368652,0.0007800392767645844,7.742684994509303e-05,1.5165393773389172e-06,0.2181731344838626,0.9943568662090883,0.005258666027247461,2.0571931324360086e-06,0.0002209620221116948,0.00016122932150068684,2.1922691960818144e-07
3.4000000000000004,0.9857302075422225,0.013294770860382598,0.00013565187039912873,0.0007607969805511569,7.696008281217276e-05,1.6126636325592239e-06,0.2027085099080642,0.9941867955304808,0.005417027359231952,2.183472112254839e-06,0.00022762150141181418,0.0001661394446731506,2.3269209012198276e-07
3.5,0.9864280082853943,0.012614153753468117,0.00013955287178008007,0.0007399365342846925,7.664213887418348e-05,1.7064161987613947e-06,0.18723902548906932,0.9940167795371943,0.005575330564015943,2.313494842501128e-06,0.00023427886989685175,0.0001710509768660933,2.4655718446070377e-07
3.6,0.9870367221357091,0.01202404741834044,0.0001429873886268273,0.0007179231456221614,7.652278539972515e-05,1.7971263019127669e-06,0.17214315499710398,0.9938468182105041,0.005733575661813151,2.447259835236942e-06,0.0002409341298414441,0.00017596391592013174,2.608220858293813e-07
3.7,0.9875410637788669,0.011539190575966364,0.0001459914885239233,0.0006952233267659288,7.664664642402085e-05,1.8841834531838395e-06,0.1579296194916859,0.9936769115316931,0.005891762672830302,2.5847656030435193e-06,0.0002475872835176944,0.00018087825967840095,2.7548667746727113e-07
3.8000000000000003,0.9879286543208562,0.011171412782632827,0.0001486160208724419,0.0006722974278914421,7.705239682002373e-05,1.9670509273943812e-06,0.14529159818263512,0.9935070594820494,0.006049891617267113,2.726010659021087e-06,0.0002542383331951757,0.00018579400598655032,2.905508426478417e-07
3.9000000000000004,0.9881902221000524,0.010929442526374657,0.0001509254353262769,0.0006495925491284909,7.777211096302452e-05,2.045278155503557e-06,0.13513032442989675,0.9933372620428687,0.006207962515316315,2.8709935167886905e-06,0.0002608872811409326,0.00019071115269274174,3.060144646787673e-07
4.0,0.9883197247251833,0.010818793840282823,0.0001529962159352736,0.0006275359323115458,7.883077453422012e-05,2.118511753163434e-06,0.12843132219480563,0.9931675191954517,0.006365975387163637,3.0197126904840143e-06,0.0002675341296194852,0.00019562969764764656,3.2187742690192127e-07
4.1000000000000005,0.9883143918617149,0.010841731774401129,0.00015491497308045148,0.0006065289217426926,8.024596413365724e-05,2.186504927438103e-06,0.12587624535769898,0.9929978309211073,0.006523930252987819,3.172166694763214e-06,0.0002741788808928313,0.00020054963870444234,3.3813961269337006e-07
4.2,0.9881746901589573,0.010997315205533613,0.0001567762447281349,0.0005869415702171525,8.20276955342262e-05,2.249125029867326e-06,0.12741188498148226,0.9928281972011501,0.006681827132960618,3.3283540448007307e-06,0.0002808215372204491,0.00020547097371881068,3.5480090546336585e-07
4.3,0.9879042134912539,0.011281513692704442,0.00015868006648208044,0.0005691079528138534,8.417843769032537e-05,2.306359055764711e-06,0.13229229756230057,0.9926586180169,0.0068396660472467945,3.488273256289129e-06,0.00028746210085930034,0.0002103937005489342,3.718611886563405e-07
4.4,0.9875095033399237,0.011687393444161122,0.0001607293761715092,0.0005533222367213948,8.669328609616375e-05,2.358316926482163e-06,0.13954804783465938,0.9924890933496854,0.0069974470160041324,3.651922845438911e-06,0.00029410057406383276,0.00021531781705549333,3.8932034575089876e-07
4.5,0.9869998056332684,0.012205365984415866,0.00016302732312322595,0.0005398355409193017,8.95602858408815e-05,2.4052324327037427e-06,0.14834983728341541,0.9923196231808398,0.007155170059383429,3.819301328978349e-06,0.0003007369590859832,0.00022024332110166445,4.071782602598116e-07
4.6000000000000005,0.9863867716598808,0.012823491826714745,0.00016567455472514544,0.0005288536051241732,9.276089179359733e-05,2.4474617618857004e-06,0.15809711257343181,0.9921502074917032,0.007312835197528508,3.990407224153306e-06,0.00030737125817517955,0.00022517021055311616,4.254348157300099e-07
4.7,0.9856841117510617,0.01352783039189859,0.00016876655334844456,0.0005205352732864891,9.62705508242335e-05,2.4854795808562353e-06,0.1683802990936082,0.9919808462636229,0.007470442450576211,4.1652390487270615e-06,0.00031400347357834476,0.000230098483278007,4.4408989574257747e-07
4.800000000000001,0.984907211272552,0.014302826587406243,0.00017239109516305074,0.0005149917833166258,0.00010005938886801781,2.519872694355749e-06,0.17892509410102037,0.9918115394779519,0.007627991838656407,4.343795320980141e-06,0.00032063360753989867,0.0002350281371469827,4.6314338391274417e-07
4.9,0.9840727190613089,0.015131723882580526,0.00017662589891701949,0.0005122868418387503,0.00010409298400418895,2.551331350890379e-06,0.1895409278016864,0.9916422871160495,0.007785483381891998,4.52607455971014e-06,0.00032726166230176093,0.0002399591700331733,4.825951638898806e-07
5.0,0.9831981187831935,0.01599699339465309,0.000181536527466782,0.0005124374508068634,0.00010833320556239466,2.5806383175936603e-06,0.20007738143927534,0.9914730891592821,0.007942917100398907,4.712075284231546e-06,0.0003338876401033542,0.0002448915798121902,5.024451193574895e-07
5.1000000000000005,0.9823012937718738,0.01688076843379598,0.00018717459790217685,0.0005154154419317771,0.00011273909860174003,2.6086558947242115e-06,0.21039399057186378,0.9913039455890217,0.008100293014286091,4.901796014375562e-06,0.00034051154318160597,0.00024982536436212355,5.226931340332013e-07
5.2,0.9814000957436613,0.017765274139419585,0.00019357634771023378,0.0005211496651979796,0.00011726779292424735,2.6363110868550758e-06,0.22034733067488854,0.9911348563866476,0.008257611143655558,5.095235270489949e-06,0.00034713337377095257,0.00025476052156354,5.433390916687657e-07
5.300000000000001,0.980511927378766,0.018633242261762654,0.00020076159480410485,0.0005295287694041575,0.00012187541607256492,2.6645791906457986e-06,0.22979305541454195,0.9909658215335454,0.00841487150860233,5.292391573438826e-06,0.0003537531341033407,0.00025969704929947886,5.643828760500457e-07
5.4,0.9796533481331982,0.019468301785809383,0.0002087331186772977,0.0005404045057211223,0.0001265179904968803,2.6944660973012608e-06,0.23859492447655,0.9907968410111063,0.008572074129214484,5.493263444602516e-06,0.00036037082640823085,0.00026463494545545023,5.858243709970112e-07
5.5,0.9788397118185972,0.020255336937040104,0.00021747647871953757,0.0005535954797781012,0.0001311522962246642,2.7269896404640796e-06,0.24663323665408288,0.9906279148007285,0.00872921902557314,5.697849405877362e-06,0.00036698645291260003,0.00026957420791943174,6.076634603637324e-07
5.6000000000000005,0.9780848434850388,0.020980805124786284,0.0002269602741542625,0.0005688912737867877,0.0001357366818874269,2.7631603465196577e-06,0.2538092411409371,0.9904590428838171,0.008886306217752464,5.90614797967556e-06,0.00037360001584094425,0.0002745148345818665,6.299000280383723e-07
5.7,0.9774007619930952,0.021633008540009848,0.00023713683843979281,0.0005860568576892215,0.00014023180880253546,2.80396196340394e-06,0.26004575923949863,0.9902902252417825,0.009043335725819656,6.118157688924976e-06,0.0003802115174152814,0.00027945682333565907,6.525339579431811e-07
5.800000000000001,0.976797453397448,0.022202314398608793,0.00024794334962484837,0.0006048372072418236,0.00014460131492117047,2.8503321554321608e-06,0.26528565840382556,0.9901214618560427,0.009200307569834977,6.333877057068975e-06,0.0003868209598551539,0.00028440017207617446,6.75565134034489e-07
5.9,0.9762826989182466,0.022681320175587827,0.00025930332736184115,0.0006249620472713362,0.00014881238777742574,2.9031437550160443e-06,0.26948951078601713,0.9899527527080207,0.009357221769851744,6.553304608066253e-06,0.00039342834537763136,0.00028934487870123366,6.989934403026998e-07
6.0,0.9758619598822184,0.023064961575454557,0.00027112847733736016,0.0006461506399850092,0.0001528362380474763,2.963186957188835e-06,0.2726331015532692,0.989784097779148,0.009514078345916317,6.776438866390661e-06,0.00040003367619731363,0.0002942909411111121,7.228187607722838e-07
6.1000000000000005,0.9755383206073834,0.023350562395771296,0.0002833208350320362,0.0006681165410939705,0.00015664846788960207,3.0311528295796714e-06,0.274705173127969,0.9896154970508606,0.009670877318068117,7.003278357031018e-06,0.0004066369545263331,0.00029923835720853625,7.470409795017716e-07
6.2,0.97531248881657,0.02353782683041799,0.0002957751531932776,0.0006905722505057529,0.00016022933082393797,3.107618489028638e-06,0.27570580948711254,0.9894469505046013,0.009827618706339634,7.23382160549096e-06,0.0004132381825743578,0.0003041871248986815,7.716599805837478e-07
6.300000000000001,0.9751828518277392,0.02362877609481392,0.00030838147137867046,0.0007132336893362582,0.00016356388246512596,3.193034266757585e-06,0.27564573328786834,0.9892784581218202,0.009984302530756413,7.468067137788744e-06,0.0004198373625485937,0.00030913724208916866,7.966756481448427e-07
6.4,0.9751455855132395,0.02362763250733104,0.0003210278015480869,0.0007358244408492124,0.0001666420238846256,3.287713147439297e-06,0.27454639698957206,0.9891100198839722,0.010140928811337057,7.706013480457087e-06,0.0004264344966537877,0.000314088706690062,8.220878663457278e-07
6.5,0.9751948118725363,0.023540655302481662,0.00033360286104696296,0.0007580796995109859,0.00016945844169960394,3.3918227243421176e-06,0.2724404574709279,0.9889416357725209,0.010297497568093237,7.947659160543003e-06,0.0004330295870922305,0.00031904151661386567,8.478965193811075e-07
6.6000000000000005,0.9753228000473885,0.023375933458645175,0.0003459987834833238,0.000779749879504325,0.00017201245111468438,3.50537986383121e-06,0.2693722930720177,0.9887733057689339,0.010454008821029715,8.19300270560759e-06,0.00043962263606375876,0.00032399566977552214,8.741014914797131e-07
6.7,0.975520204744725,0.023143141676426466,0.00035811373896113536,0.0008006038416281545,0.00017430775004021994,3.6282482188847014e-06,0.2653984777524046,0.9886050298546868,0.010610462590144296,8.44204264372591e-06,0.0004462136457657584,0.0003289511640924083,9.007026669042963e-07
6.800000000000001,0.9757763353363361,0.02285326632772301,0.0003698543978497812,0.0008204317053750532,0.00017635209404192627,3.76013867405551e-06,0.2605883001935728,0.9884368080112612,0.010766858895427864,8.694777503486767e-06,0.0004528026183931667,0.00033390799748433356,9.276999299516219e-07
6.9,0.976079448387241,0.022518308699163502,0.00038113817665616116,0.0008390472209797178,0.00017815690321490237,3.900612744694207e-06,0.25502445445798344,0.9882686402201447,0.010923197756864404,8.951205813992567e-06,0.0004593895561384756,0.00033886616787353685,9.55093164952462e-07
7.0,0.9764170560330037,0.022150973170277404,0.0003918952104921779,0.000856289684232944,0.00017973681310133244,4.049088892528104e-06,0.24880400505782369,0.9881005264628313,0.011079479194430947,9.21132610485913e-06,0.00046597446119173397,0.0003438256731846835,9.828822562715877e-07
7.1000000000000005,0.9767762424825596,0.021764348094652303,0.0004020700039280394,0.0008720253847264654,0.00018110918247452135,4.2048516591873775e-06,0.24203969268795197,0.9879324667208224,0.011235703228097626,9.475136906215512e-06,0.00047255733574055046,0.00034878651134486344,1.011067088307765e-06
7.2,0.9771439809650314,0.021371587094015418,0.0004116227204893628,0.0008861485858142717,0.00018229357118931558,4.367063460308205e-06,0.23486159902929135,0.9877644609756244,0.011391869877827653,9.742636748703853e-06,0.00047913818197009616,0.00035374868028358795,1.0396475454937456e-06
7.300000000000001,0.9775074436600029,0.020985598237514346,0.0004205300804642723,0.0008985820418368289,0.00018331120135505304,4.5347788267293795e-06,0.22741910189155742,0.9875965092087511,0.01154797916357732,1.0013824163479173e-05,0.00048571700206310743,0.00035871217793278674,1.0686235122962612e-06
7.4,0.9778542975402376,0.020618748172356947,0.00042878584678491855,0.0009092770649594636,0.0001841844148339279,4.706960827282601e-06,0.21988287758918756,0.9874286114017219,0.011704031105296015,1.0288697682209227e-05,0.0004922937981998879,0.0003636770022268056,1.0979948732160165e-06
7.5,0.9781729795996819,0.02028258771192083,0.0004364008892708047,0.0009182131602419234,0.00018493613952376805,4.882499360924115e-06,0.21244638115948383,0.9872607675360631,0.011860025722926213,1.0567255837074313e-05,0.0004988685725583125,0.00036864315110240385,1.1277615127876843e-06
7.6000000000000005,0.9784529456203851,0.01998760469116538,0.0004434028281960352,0.0009253972532135824,0.00018558937607448414,5.0602309655222e-06,0.20532569578351997,0.9870929775933079,0.01201596303640349,1.0849497160767114e-05,0.0005054413273138288,0.00037361062249875135,1.1579233155798956e-06
7.7,0.9786848874296272,0.019743009087054866,0.00044983526869562634,0.0009308625392229797,0.00018616671564190387,5.2389597574212835e-06,0.19875590995474227,0.9869252415549941,0.0121718430656565,1.1135420186492511e-05,0.0005120120646394603,0.0003785794143574258,1.1884801661952364e-06
7.800000000000001,0.9788609144908339,0.019556554496228652,0.0004557566476903284,0.000934666988120664,0.00018668989803575194,5.417479090711636e-06,0.1929815302649285,0.9867575594026673,0.012327665830607014,1.1425023447967417e-05,0.0005185807867058083,0.0003835495246224101,1.2194319492702362e-06
7.9,0.9789746966349981,0.019434399087360214,0.0004612387245312157,0.0009368915413939789,0.0001871794182079595,5.5945935085302675e-06,0.18823862768162117,0.9865899311178802,0.01248343135116989,1.1718305479420605e-05,0.0005251474956810572,0.00038852095124009006,1.2507785494753673e-06
8.0,0.9790215657485848,0.019381008126472067,0.0004663647552103469,0.0009376380416882969,0.00018765418749344302,5.76914055110092e-06,0.1847286083033154,0.9864223566821895,0.012639139647253102,1.2015264815592536e-05,0.0005317121937309728,0.0003934936921592509,1.2825198515150334e-06
8.1,0.9789985752641822,0.019399099135167654,0.00047122739754302205,0.0009370269367209158,0.00018813125439946844,5.9400119867860025e-06,0.18258819921997152,0.9862548360771606,0.012794790738757715,1.2315899991735176e-05,0.0005382748830189092,0.00039846774533107556,1.3146557401275658e-06
8.200000000000001,0.9789045173266671,0.019489629709251683,0.0004759264010217424,0.0009351948009329577,0.00018862558808350582,6.106174043164037e-06,0.18186535141276194,0.9860873692843637,0.012950384645577913,1.2620209543611842e-05,0.0005448355657058088,0.0004034431087091412,1.3471861000852134e-06
8.3,0.9787398985063669,0.019651827022613262,0.00048056613992736183,0.0009322917188535658,0.00018914992600418078,6.266686234850514e-06,0.18251146648991626,0.9859199562853755,0.013105921387600984,1.2928192007497011e-05,0.000551394243950206,0.0004084197802494169,1.3801108161941393e-06
8.4,0.978506875879017,0.0198832570912013,0.00048525305165212143,0.0009284785741016637,0.00018971468561499369,6.42071841303598e-06,0.18439374692103272,0.9857525970617806,0.013261400984707326,1.323984592017615e-05,0.0005579509199082294,0.00041339775791026105,1.413429773294413e-06
8.5,0.9782091561694448,0.02017993099518544,0.0004900930439749455,0.000923924287264138,0.00019032793843284376,6.567565697919364e-06,0.18732169170667717,0.9855852915951682,0.013416823456770461,1.3555169818945559e-05,0.0005645055957336052,0.00041837703965241844,1.447142856260003e-06
8.6,0.9778518614434082,0.02053644447238818,0.0004951889352051026,0.0009188030446133073,0.00019099544338669597,6.706660998586751e-06,0.19107677468031992,0.9854180398671347,0.013572188823657023,1.3874162241612189e-05,0.0005710582735776591,0.0004233576234390182,1.48124994999877e-06
8.700000000000001,0.9774413655140383,0.020946146618516563,0.0005006379896905527,0.0009132915578145872,0.00019172073506561855,6.837584874485941e-06,0.19543694189580757,0.9852508418592825,0.013727497105226763,1.4196821726493454e-05,0.0005776089555893186,0.0004283395072355699,1.5157509394524619e-06
8.8,0.9769851057930291,0.021401332872346655,0.0005065296082264639,0.0009075663924854442,0.00019250526136501485,6.960072547397119e-06,0.20019318695042668,0.9850836975532202,0.013882748321332558,1.4523146812417085e-05,0.0005841576439151168,0.00043332268900996273,1.5506457095967037e-06
8.9,0.9764913757523669,0.021893457036355944,0.0005129432284900064,0.0009018014007603829,0.00019334856409532246,7.0740179315089324e-06,0.20515897036574526,0.9849166069305638,0.01403794249182041,1.4853136038720946e-05,0.0005907043406991951,0.00043830716673246044,1.5859341454409946e-06
9.0,0.97596910346359,0.022413356791561465,0.0005199464848972381,0.0008961652899571109,0.00019424849538363524,7.179474610599248e-06,0.21017412595190502,0.9847495699729344,0.014193079636529443,1.5186787945252853e-05,0.000597249048083304,0.0004432929383757014,1.621616132028699e-06
9.1,0.9754276218452583,0.022951487012336527,0.0005275936703858304,0.0008908193560902285,0.00019520146217507479,7.276653754057145e-06,0.21510496104830076,0.98458258666196,0.014348159775291918,1.5524101072370423e-05,0.0006037917682068073,0.0004482800019146939,1.6576915544370407e-06
9.200000000000001,0.9748764362757459,0.02349815517223235,0.000535924534759596,0.0008859154074045849,0.00019620269083129427,7.365919026206042e-06,0.21984217858580749,0.9844156569792746,0.01450318292793322,1.5865073960940858e-05,0.0006103325032066843,0.00045326835532681425,1.694160297777094e-06
9.3,0.9743249951211292,0.024043753251580487,0.000544963445595308,0.0008815938993633173,0.00019724650372689252,7.4477786047411275e-06,0.22429789511377243,0.9842487809065196,0.014658149114271867,1.620970515234085e-05,0.000616871255217533,0.00045825799659180425,1.731022247193781e-06
9.4,0.9737824684933377,0.024578980805105823,0.0005547189285335186,0.0008779822986859501,0.00019832659985428,7.522874482756015e-06,0.22840252713735934,0.9840819584253409,0.014813058354119526,1.655799318845633e-05,0.0006234080263715717,0.00046324892369176845,1.76827728786586e-06
9.5,0.9732575402011797,0.025095054213349247,0.0005651835942879067,0.0008751936901472718,0.00019943633175242872,7.591969283547419e-06,0.23210190549956686,0.9839151895173925,0.014967910667280985,1.6909936611682343e-05,0.0006299428187986419,0.00046824113461117127,1.8059253050059232e-06
9.600000000000001,0.9727582173981456,0.025583897613304585,0.0005763344501514996,0.0008733256359720838,0.00020056897155938197,7.655930866989146e-06,0.23535473569714616,0.9837484741643339,0.01512270607355419,1.7265533964922857e-05,0.000636475634626212,0.0004732346273368348,1.8439661838603878e-06
9.700000000000001,0.9722916618799778,0.026038311567104393,0.0005881335843907291,0.0008724592938443807,0.00020171795963303161,7.715715049713139e-06,0.23813041665995008,0.983581812347831,0.015277444592730222,1.7624783791590586e-05,0.0006430064759793778,0.0004782293998579359,1.8823998097094873e-06
9.8,0.9718640463575716,0.026452116166895964,0.0006005292029300347,0.0008726587958378128,0.00020287712996693797,7.772346797722766e-06,0.24040720463457732,0.9834152040495562,0.015432126244593307,1.7987684635606842e-05,0.0006495353449808674,0.0004832254501660036,1.92122606786727e-06
9.9,0.9714804383438574,0.026820265971974823,0.0006134569893577828,0.0008739708870085186,0.00020404090752279035,7.826900278650546e-06,0.24217071930307546,0.9832486492511883,0.015586751048920811,1.8354235041401358e-05,0.000656062243751042,0.0004882227762549162,1.960444843681586e-06
10.0,0.9711447135648368,0.027138934912665013,0.0006268417517274992,0.0008764248190079853,0.00020520447358158747,7.880478181094253e-06,0.2434128117501438,0.9830821479344116,0.015741319025483286,1.8724433553912087e-05,0.0006625871744079007,0.0004932213761208995,2.0000560225340844e-06
10.100000000000001,0.9708595000532445,0.027405570055814992,0.0006405993130625966,0.0008800324909040834,0.00020636389625374886,7.93419071994616e-06,0.24413084508624414,0.9829157000809174,0.015895830194044395,1.9098278718585052e-05,0.0006691101390670794,0.0004982212477625229,2.0400594898402076e-06
